side,expiration,strike,bid,openInterest,impliedVolatility,spot,timestamp
C,2025-12-19,694.0,7.15,7,0.1433648896789551,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,695.0,6.78,13164,0.14243411285400392,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,696.0,6.43,9,0.14148807739257813,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,697.0,6.09,8,0.14054204193115233,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,698.0,5.78,147,0.13971807556152344,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,699.0,5.46,32,0.13886359191894532,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,700.0,5.16,70473,0.13788703918457032,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,705.0,3.85,7909,0.13422496643066406,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,710.0,2.86,8460,0.13150892913818357,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,715.0,2.07,6113,0.12897599548339844,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,720.0,1.53,8512,0.1279078909301758,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,725.0,1.11,7296,0.12702289001464845,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,730.0,0.82,11508,0.12708392456054687,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,735.0,0.61,7300,0.1276332354736328,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,740.0,0.47,25118,0.12915909912109375,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,745.0,0.36,4372,0.13062392822265623,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,750.0,0.29,22493,0.13306531005859373,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,755.0,0.23,1538,0.13514048461914066,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,760.0,0.19,1486,0.13794807373046875,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,765.0,0.15,3616,0.13990117919921874,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,770.0,0.13,1502,0.143563251953125,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,775.0,0.1,1750,0.1450280810546875,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,780.0,0.09,5693,0.1489342919921875,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,785.0,0.08,1299,0.15259636474609378,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,790.0,0.06,7302,0.1538170556640625,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,795.0,0.06,1816,0.159188095703125,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,800.0,0.05,2991,0.16162947753906248,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,805.0,0.04,11364,0.16358258300781253,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,810.0,0.04,2265,0.16846534667968754,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,815.0,0.04,4583,0.16993017578125003,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,820.0,0.03,8400,0.174812939453125,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,825.0,0.03,6210,0.17920742675781248,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,830.0,0.02,5772,0.178719150390625,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,835.0,0.02,5726,0.18360191406249998,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-19,840.0,0.02,9576,0.188484677734375,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,150.0,0.0,66388,1.015629921875,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,155.0,0.0,13332,0.98437515625,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,160.0,0.0,31260,0.9687503125,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,165.0,0.01,14996,1.0312548437500002,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,170.0,0.01,21703,1.0078174609375,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,175.0,0.01,14250,0.98437515625,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,180.0,0.01,12795,0.9687503125,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,185.0,0.01,10528,0.945313046875,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,190.0,0.01,8390,0.929688203125,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,195.0,0.01,12257,0.9062509375,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,200.0,0.01,17830,0.8906260937499999,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,205.0,0.02,5878,0.9062509375,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,210.0,0.02,7859,0.8906260937499999,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,215.0,0.02,12482,0.8710950390625,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,220.0,0.02,21730,0.8554701953125,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,225.0,0.02,5708,0.8359391406249999,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,230.0,0.03,2616,0.8437515624999999,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,235.0,0.03,4786,0.8281267187499999,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,240.0,0.03,25860,0.8125018749999999,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,245.0,0.04,2209,0.8125018749999999,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,250.0,0.04,22932,0.79687703125,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,255.0,0.05,1216,0.7949239257812499,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,260.0,0.05,28192,0.7812521875,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,265.0,0.05,1691,0.7656273437500001,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,270.0,0.06,4149,0.7617211328125001,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,275.0,0.06,19068,0.7460962890625,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,280.0,0.07,7428,0.7421900781249999,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,285.0,0.07,2393,0.72851833984375,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,290.0,0.08,11215,0.7226590234375,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,295.0,0.08,1785,0.70898728515625,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,300.0,0.09,12913,0.702151416015625,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,305.0,0.09,8411,0.6884796777343751,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,310.0,0.1,4489,0.6816438085937502,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,315.0,0.11,1858,0.6748079394531252,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,320.0,0.12,2174,0.6669955175781253,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,325.0,0.12,9579,0.6543003320312502,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,330.0,0.13,4612,0.6455113574218749,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,335.0,0.14,8133,0.637698935546875,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,340.0,0.15,2628,0.629886513671875,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,345.0,0.16,24354,0.6210975390625001,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,350.0,0.17,8502,0.6123085644531252,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,355.0,0.18,3741,0.6035195898437502,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,360.0,0.19,9615,0.594730615234375,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,365.0,0.21,13263,0.5888712988281251,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,370.0,0.22,3029,0.5800823242187501,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,375.0,0.23,14684,0.570316796875,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,380.0,0.24,8025,0.561527822265625,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,385.0,0.26,9417,0.5546919531250001,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,390.0,0.27,6928,0.5449264257812501,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,395.0,0.29,5732,0.5380905566406251,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,400.0,0.3,37775,0.5283250292968751,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,405.0,0.32,2293,0.5210008837890624,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,410.0,0.34,3581,0.5131884619140624,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,415.0,0.36,2963,0.5053760400390624,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,420.0,0.38,17039,0.4982960327148438,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,425.0,0.4,9924,0.49023947265625006,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,430.0,0.42,6757,0.4819387744140625,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,435.0,0.44,8711,0.4733939379882813,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,440.0,0.46,4038,0.4650932397460938,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,445.0,0.49,10610,0.4577690942382813,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,450.0,0.52,19952,0.450200810546875,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,455.0,0.55,10578,0.4426325268554688,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,460.0,0.57,4756,0.4338435522460938,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,465.0,0.61,4411,0.4270076831054688,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,470.0,0.65,7006,0.41992767578125,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,475.0,0.68,5664,0.4116269775390625,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,480.0,0.72,7673,0.40430283203125,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,485.0,0.76,8113,0.3966124792480469,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,490.0,0.8,17213,0.38892212646484375,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,495.0,0.84,5696,0.3809876354980468,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,500.0,0.89,40776,0.37354142089843745,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,505.0,0.95,11557,0.3667055517578125,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,510.0,1.0,11164,0.3588931298828125,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,515.0,1.06,8208,0.35156898437499995,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,520.0,1.11,47537,0.34339035522460937,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,525.0,1.18,13436,0.33618827880859375,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,530.0,1.25,21181,0.32874206420898433,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,535.0,1.33,9360,0.3215399877929687,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,540.0,1.43,29524,0.3149482568359374,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,545.0,1.53,7567,0.30799031860351556,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,550.0,1.63,45394,0.30072720764160155,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,555.0,1.75,14573,0.2938913385009765,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,560.0,1.87,19751,0.2867502966308593,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,565.0,2.01,13538,0.2802196002197265,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,570.0,2.19,20154,0.2738109729003906,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,575.0,2.35,31204,0.26673096557617193,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,580.0,2.54,36500,0.2602613037109375,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,585.0,2.77,9941,0.25382215911865236,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,590.0,3.01,15872,0.2472914627075195,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,595.0,3.29,8960,0.24106593902587892,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,600.0,3.57,43516,0.23441317352294921,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,605.0,3.91,7320,0.22809609802246095,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,610.0,4.28,50222,0.22162643615722655,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,615.0,4.67,19077,0.21479056701660154,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,620.0,5.11,53157,0.20801573242187496,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,625.0,5.61,44112,0.20128667373657227,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,630.0,6.16,37164,0.19440502868652343,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,635.0,6.78,7991,0.1873555386352539,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,640.0,7.48,36943,0.1805196694946289,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,645.0,8.24,17706,0.17314974807739258,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,650.0,9.12,48440,0.16587137847900396,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,655.0,10.14,13854,0.15869981933593752,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,660.0,11.28,33773,0.15119257019042973,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,665.0,12.61,6071,0.14386842468261718,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,670.0,14.2,13604,0.13666634826660157,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,675.0,16.0,1806,0.12944901321411134,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,680.0,18.12,10132,0.1223842645263672,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,682.0,19.1,2,0.1198208135986328,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,683.0,19.59,2,0.11847805358886719,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,685.0,20.61,2098,0.11557891265869141,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,686.0,21.08,2,0.1175015008544922,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,689.0,22.67,2,0.11301546173095703,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,690.0,23.25,742,0.1110318389892578,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,692.0,24.43,2,0.10938390625,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,695.0,26.42,247,0.10518778121948241,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,700.0,30.01,459,0.09925217163085936,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,705.0,33.88,324,0.09595630615234377,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,710.0,37.93,32,0.10993321716308593,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,715.0,42.4,0,0.11512115356445313,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,720.0,47.29,0,0.12073633178710938,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,725.0,61.34,0,0.26499148101806635,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,730.0,57.33,0,0.13935186828613283,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,740.0,170.61,0,1.1875956147766114,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,745.0,72.0,0,0.16547465393066407,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,750.0,77.03,2,0.17505707763671874,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,755.0,82.01,0,0.18164880859375,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,765.0,228.6,0,1.5648825466918943,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,780.0,180.21,0,1.0289965542602544,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,785.0,248.5,0,1.6202564153289796,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,790.0,126.34,0,0.40869731933593745,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,795.0,248.12,0,1.5473350270080564,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,800.0,127.08,0,0.24695577270507812,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,805.0,132.35,0,0.2547071600341797,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,825.0,258.78,0,1.4434842279052735,671.5189819335938,2025-10-20_15-26-55_ET
P,2025-12-19,840.0,173.6,0,0.45798271514892586,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,345.0,327.5,38,0.8452163916015624,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,350.0,313.55,128,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,355.0,318.24,49,0.8275163732910156,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,360.0,295.78,23,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,365.0,308.34,36,0.7991963439941407,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,370.0,301.13,31,0.6665072412109377,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,375.0,280.96,62,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,380.0,293.48,86,0.7606225109863283,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,385.0,288.53,91,0.7484156018066408,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,390.0,283.58,20,0.73437765625,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,395.0,278.63,121,0.7217435052490235,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,400.0,273.48,224,0.7106962524414062,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,405.0,268.74,86,0.6971465832519532,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,410.0,263.79,122,0.6861603649902344,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,415.0,258.85,140,0.6730379376220705,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,420.0,253.9,39,0.6618686157226563,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,425.0,248.96,257,0.6500279138183593,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,430.0,243.81,55,0.6398351446533204,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,435.0,239.08,69,0.6263465100097658,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,440.0,233.93,85,0.6161537408447266,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,445.0,229.2,20,0.6031533825683595,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,450.0,224.27,95,0.5918619915771486,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,455.0,219.33,72,0.5796550823974609,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,460.0,214.4,166,0.5690961059570312,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,465.0,209.47,56,0.5573164385986329,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,470.0,204.54,219,0.5466964276123047,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,475.0,199.61,120,0.5357102093505859,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,480.0,194.48,62,0.52579209564209,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,485.0,189.55,1405,0.5148974291992188,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,490.0,184.84,72,0.5029651754760743,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,495.0,179.94,264,0.5248155429077149,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,500.0,175.02,428,0.5133715655517577,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,505.0,170.11,252,0.5010425872802735,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,510.0,165.21,64,0.49066671447753907,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,515.0,160.31,779,0.47839877075195314,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,520.0,155.18,868,0.47235635070800785,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,525.0,150.29,1214,0.4611870288085938,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,530.0,145.41,251,0.45013977600097654,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,535.0,140.53,220,0.4355830368041992,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,536.0,0.0,0,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,537.0,132.34,7,0.27936511657714835,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,538.0,130.02,14,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,539.0,120.64,33,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,540.0,135.66,91,0.42365078308105464,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,541.0,118.74,10,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,542.0,133.72,37,0.41998871032714846,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,543.0,116.85,22,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,544.0,115.9,21,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,545.0,130.81,260,0.41367163482666014,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,546.0,123.67,30,0.2761302856445312,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,547.0,128.87,13,0.40891094024658203,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,548.0,127.9,36,0.4076597320556641,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,549.0,126.93,5,0.4051878329467773,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,550.0,125.96,389,0.402899037475586,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,551.0,124.99,15,0.40109851837158206,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,552.0,124.02,9,0.39896230926513676,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,553.0,123.05,14,0.40051869018554687,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,554.0,122.09,13,0.3951781674194337,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,555.0,121.12,360,0.39337764831542965,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,556.0,120.14,42,0.39005126556396486,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,557.0,119.19,50,0.3888916091918946,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,558.0,102.74,85,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,559.0,117.26,15,0.3887695401000977,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,560.0,116.29,384,0.38672488281249995,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,561.0,115.33,42,0.38104867004394527,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,562.0,114.37,43,0.3779053909301757,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,563.0,98.09,60,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,564.0,112.44,349,0.37888194366455075,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,565.0,111.48,311,0.37183245361328127,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,566.0,103.33,160,0.2133867724609375,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,567.0,109.56,72,0.3688417608642578,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,568.0,93.47,262,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,569.0,107.64,207,0.3649050326538086,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,570.0,106.69,1984,0.36405054901123046,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,571.0,98.64,129,0.2169878106689453,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,572.0,104.77,157,0.35883209533691407,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,573.0,97.91,378,0.259345785522461,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,574.0,102.86,61,0.3539188143920897,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,575.0,101.91,449,0.35288122711181635,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,576.0,100.96,66,0.35062294891357415,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,577.0,93.02,252,0.21753712158203126,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,578.0,99.05,598,0.3498600170898437,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,579.0,98.1,308,0.34458052886962887,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,580.0,97.14,230,0.3425969061279296,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,581.0,96.2,452,0.3411625942993164,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,582.0,95.26,198,0.33945362701416015,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,583.0,88.67,762,0.25153336364746093,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,584.0,93.36,257,0.3349981051635742,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,585.0,92.63,243,0.33612724426269536,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,586.0,91.47,232,0.3309393078613281,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,587.0,90.53,156,0.3290472369384765,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,588.0,89.59,157,0.32712464874267577,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,589.0,88.65,98,0.32507999145507804,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,590.0,87.7,855,0.32367619689941396,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,591.0,86.77,1342,0.32227240234374993,671.5189819335938,2025-10-20_15-26-55_ET
C,2025-12-31,592.0,86.12,246,0.30750204223632804,671.5189819335938,2025-10-20_15-26-55_ET
